trans_amount,avail_credit,account_age,is_Client Expenses,is_Office Supplies,is_Payroll,is_Rent,is_Utilities,is_Vendor Payments,"is_Agriculture, Forestry, And Fishing",is_Construction,"is_Finance, Insurance, And Real Estate",is_Retail Trade,is_Wholesale Trade,metro_encoded,income_encoded
1774.14,12232.23,420,0,0,1,0,0,0,0,1,0,0,0,1906,4
603.66,14565.67,627,0,1,0,0,0,0,1,0,0,0,0,1906,3
1764.7,1212.65,273,0,0,1,0,0,0,0,0,0,1,0,1688,1
1807.46,44120.07,27,0,1,0,0,0,0,0,1,0,0,0,1906,3
397.06,36777.42,81,0,0,0,1,0,0,0,1,0,0,0,1964,2
770.89,40032.9,449,0,0,1,0,0,0,0,0,1,0,0,1906,0
1677.64,38858.01,314,0,0,0,0,1,0,0,0,1,0,0,1906,0
1296.22,33703.99,541,0,0,1,0,0,0,0,0,1,0,0,1906,0
163.05,43067.5,652,0,0,1,0,0,0,0,0,0,1,0,1688,4
1344.12,12764.83,334,1,0,0,0,0,0,0,0,1,0,0,1906,3
1187.89,20068.27,474,1,0,0,0,0,0,1,0,0,0,0,1964,3
1591.26,28041.69,679,0,0,0,1,0,0,0,0,0,0,1,1906,2
1526.89,32421.44,45,0,0,0,1,0,0,0,0,0,0,1,1873,3
268.17,34482.7,640,0,0,0,0,0,1,0,0,0,1,0,1906,2
1075.04,20114.41,85,0,0,0,0,0,1,0,0,1,0,0,1688,3
226.43,43948.24,84,0,0,0,0,1,0,0,1,0,0,0,1940,0
342.7,41721.98,253,0,1,0,0,0,0,0,1,0,0,0,1906,1
1001.33,13797.92,566,0,0,1,0,0,0,0,0,0,0,1,1940,4
318.98,26998.72,182,0,0,0,0,1,0,0,0,0,0,1,1964,0
167.2,33150.55,692,0,0,1,0,0,0,0,1,0,0,0,1906,3
799.95,14443.49,530,0,1,0,0,0,0,0,0,1,0,0,1688,4
1108.78,47354.07,291,0,0,0,1,0,0,0,0,1,0,0,1964,0
1709.45,43737.59,523,0,0,1,0,0,0,0,1,0,0,0,1940,3
333.68,19274.61,373,1,0,0,0,0,0,1,0,0,0,0,1688,0
1819.11,11733.85,164,0,0,0,0,1,0,0,0,0,1,0,1873,3
920.14,13323.12,574,0,0,0,1,0,0,0,1,0,0,0,1873,0
1043.86,3216.26,369,1,0,0,0,0,0,0,0,1,0,0,1688,3
1218.9,44085.33,595,0,1,0,0,0,0,0,0,0,0,1,1940,3
356.75,24494.17,344,0,0,1,0,0,0,0,0,0,0,1,1940,2
1297.38,20356.59,555,1,0,0,0,0,0,0,0,0,0,1,1940,4
1951.42,9144.62,401,0,0,0,0,1,0,0,0,0,0,1,1688,3
788.77,18797.29,277,0,1,0,0,0,0,1,0,0,0,0,1906,4
898.22,31293.8,626,0,0,0,0,0,1,0,0,0,0,1,1906,1
783.94,945.04,83,0,0,0,0,0,1,0,1,0,0,0,1906,1
18.44,28405.33,408,0,0,0,0,1,0,1,0,0,0,0,1964,3
1533.61,33963.43,100,1,0,0,0,0,0,0,0,0,0,1,1873,3
925.71,31349.94,269,0,0,0,1,0,0,0,0,0,1,0,1940,4
1776.9,17542.83,204,1,0,0,0,0,0,0,0,1,0,0,1873,1
1978.19,43167.65,598,0,0,0,1,0,0,0,0,1,0,0,1873,4
1942.98,41621.04,508,0,0,0,0,1,0,1,0,0,0,0,1964,2
54.64,41270.63,606,0,0,0,0,0,1,0,0,0,1,0,1940,4
587.96,28959.75,675,0,1,0,0,0,0,0,1,0,0,0,1906,3
1418.76,25608.39,51,0,0,0,0,1,0,1,0,0,0,0,1873,3
997.48,25256.11,294,0,1,0,0,0,0,1,0,0,0,0,1906,1
1635.75,42879.83,505,0,1,0,0,0,0,0,0,0,0,1,1906,4
437.24,4950.58,245,0,0,0,0,0,1,0,0,1,0,0,1873,0
831.67,16574.09,65,0,0,0,0,0,1,0,1,0,0,0,1688,3
359.63,37096.07,342,0,0,0,1,0,0,0,1,0,0,0,1873,0
1445.3,13333.19,250,0,0,0,0,1,0,1,0,0,0,0,1688,3
1417.19,38589.02,392,0,0,1,0,0,0,0,0,0,1,0,1964,3
991.17,13575.14,467,0,0,0,1,0,0,0,0,0,1,0,1688,1
1236.79,15687.94,420,1,0,0,0,0,0,0,1,0,0,0,1906,3
1976.95,11196.61,81,0,0,0,1,0,0,0,0,0,0,1,1940,4
588.76,3140.0,314,0,1,0,0,0,0,0,0,1,0,0,1940,3
1128.46,13548.91,109,0,0,0,0,0,1,0,0,0,0,1,1688,4
205.1,32066.22,397,0,0,1,0,0,0,0,0,0,0,1,1688,2
1830.96,42546.18,534,0,1,0,0,0,0,0,0,0,1,0,1964,0
1415.44,32858.85,249,0,0,1,0,0,0,0,1,0,0,0,1873,4
1596.03,43687.3,639,0,0,0,1,0,0,0,1,0,0,0,1940,4
205.4,37664.28,678,0,0,0,1,0,0,1,0,0,0,0,1688,3
1428.25,33795.54,580,0,0,1,0,0,0,0,0,0,0,1,1964,1
1923.57,11970.82,633,0,0,0,0,0,1,0,1,0,0,0,1688,4
186.42,14729.61,675,0,0,0,0,0,1,0,1,0,0,0,1906,3
1841.02,28940.34,628,0,0,0,1,0,0,0,1,0,0,0,1964,0
252.55,12349.39,21,0,0,0,0,0,1,0,0,0,0,1,1964,0
1669.88,18288.68,622,0,0,0,0,1,0,1,0,0,0,0,1964,1
281.55,43470.59,177,0,0,0,1,0,0,0,1,0,0,0,1906,3
1739.05,9859.79,40,0,0,0,0,1,0,0,1,0,0,0,1906,3
1032.63,10265.18,24,0,0,1,0,0,0,1,0,0,0,0,1940,2
1534.58,27045.58,150,0,0,0,0,1,0,0,0,0,0,1,1940,0
871.68,45374.1,495,0,1,0,0,0,0,1,0,0,0,0,1688,3
1867.79,4084.1,240,0,1,0,0,0,0,0,1,0,0,0,1964,4
264.91,35346.6,375,0,0,0,0,1,0,0,0,0,1,0,1688,4
1227.2,11692.16,40,0,0,0,0,1,0,0,0,1,0,0,1688,1
1232.83,4013.23,142,0,0,0,1,0,0,0,1,0,0,0,1873,2
847.9,16188.78,400,0,0,0,0,1,0,0,1,0,0,0,1964,0
996.8,26189.82,301,1,0,0,0,0,0,0,1,0,0,0,1906,4
251.93,44439.71,321,0,0,0,1,0,0,0,1,0,0,0,1940,0
1194.82,20448.72,198,0,0,1,0,0,0,0,0,1,0,0,1688,3
1986.83,28062.6,214,0,0,0,0,1,0,0,1,0,0,0,1964,1
439.5,38832.77,165,1,0,0,0,0,0,0,0,1,0,0,1940,1
1425.09,7458.74,696,0,0,0,0,0,1,0,0,0,1,0,1873,1
1191.77,34670.68,522,0,0,1,0,0,0,0,0,1,0,0,1688,0
11.68,29930.01,427,0,0,1,0,0,0,0,1,0,0,0,1873,4
994.87,37891.53,697,0,1,0,0,0,0,0,1,0,0,0,1873,1
1606.82,44561.43,649,0,0,1,0,0,0,0,0,0,0,1,1906,4
1956.2,42364.96,409,0,1,0,0,0,0,1,0,0,0,0,1873,1
188.45,46568.06,376,0,1,0,0,0,0,0,0,0,1,0,1688,0
1663.17,18743.08,234,0,0,0,0,0,1,1,0,0,0,0,1940,4
584.59,13186.93,393,0,0,0,0,1,0,0,0,0,0,1,1906,3
1797.98,11324.18,406,0,0,1,0,0,0,0,0,1,0,0,1940,2
1353.32,49939.02,378,1,0,0,0,0,0,0,1,0,0,0,1873,4
426.41,1112.0,85,1,0,0,0,0,0,0,0,0,1,0,1906,3
181.94,31016.89,398,1,0,0,0,0,0,1,0,0,0,0,1688,3
398.95,7588.08,75,0,0,0,0,1,0,0,0,0,0,1,1940,4
748.63,32609.15,190,0,0,0,0,0,1,0,0,0,0,1,1873,2
1332.05,42607.96,269,0,0,0,0,0,1,1,0,0,0,0,1940,0
840.88,43185.82,528,0,0,0,0,1,0,0,0,1,0,0,1873,1
1790.95,40768.89,632,0,1,0,0,0,0,0,0,1,0,0,1688,1
642.23,3305.22,36,0,1,0,0,0,0,0,0,0,0,1,1906,1
1944.37,19843.06,40,0,0,0,0,1,0,0,0,0,1,0,1940,2
138.83,35039.59,427,0,0,0,0,1,0,0,1,0,0,0,1906,4
1725.56,3801.51,175,0,1,0,0,0,0,0,0,0,0,1,1688,3
1292.5,38224.26,602,0,0,0,0,0,1,0,0,0,0,1,1906,3
1227.61,24281.85,73,1,0,0,0,0,0,0,0,0,1,0,1873,4
780.56,2521.2,47,0,0,1,0,0,0,0,0,0,0,1,1964,4
1771.65,31220.29,642,1,0,0,0,0,0,0,0,1,0,0,1873,4
1824.75,27784.28,570,0,0,1,0,0,0,1,0,0,0,0,1688,1
1317.9,15391.39,311,0,0,1,0,0,0,0,0,0,0,1,1940,1
1434.61,24688.7,525,0,0,1,0,0,0,0,0,0,1,0,1873,1
1297.27,24917.75,676,0,0,1,0,0,0,0,0,0,0,1,1906,1
1941.3,2508.94,78,0,0,0,0,0,1,1,0,0,0,0,1873,1
784.57,41227.79,363,0,1,0,0,0,0,1,0,0,0,0,1873,4
290.04,20469.33,567,0,0,1,0,0,0,0,0,0,1,0,1873,2
620.66,15400.54,534,0,1,0,0,0,0,0,1,0,0,0,1873,2
1542.01,18723.8,565,0,0,0,0,0,1,0,0,0,0,1,1873,4
807.53,23789.66,77,0,1,0,0,0,0,0,0,1,0,0,1940,1
1134.8,49907.59,311,0,0,0,0,0,1,0,0,0,1,0,1688,1
937.12,9911.9,70,0,1,0,0,0,0,1,0,0,0,0,1964,1
1391.26,3730.66,422,0,0,0,1,0,0,0,0,0,0,1,1940,4
180.27,12503.39,0,0,0,1,0,0,0,0,0,0,1,0,1964,3
773.39,49710.21,10,1,0,0,0,0,0,1,0,0,0,0,1906,4
1263.4,36993.09,327,0,0,0,0,0,1,0,0,1,0,0,1906,4
296.47,4341.54,68,0,0,0,0,0,1,0,1,0,0,0,1688,2
1293.18,47430.36,355,0,0,0,0,0,1,1,0,0,0,0,1688,0
1052.42,13627.53,547,0,1,0,0,0,0,1,0,0,0,0,1964,3
1951.76,26351.46,8,0,0,1,0,0,0,0,1,0,0,0,1906,1
774.81,9250.85,68,0,0,1,0,0,0,0,0,1,0,0,1940,2
966.47,32653.3,694,0,0,0,0,1,0,0,0,0,0,1,1906,3
1586.91,1915.83,154,0,0,0,0,0,1,0,0,0,0,1,1940,4
467.14,20683.29,34,0,0,0,0,0,1,0,0,0,1,0,1873,3
1303.3,49930.48,695,0,0,0,0,1,0,0,0,0,0,1,1906,3
1756.89,10601.55,216,0,0,1,0,0,0,1,0,0,0,0,1906,2
238.13,41873.33,257,1,0,0,0,0,0,0,1,0,0,0,1688,4
1642.39,2288.37,395,0,0,0,0,1,0,0,0,0,1,0,1964,1
1520.54,33903.64,94,0,0,1,0,0,0,0,0,0,0,1,1873,1
1321.73,18955.1,7,0,1,0,0,0,0,1,0,0,0,0,1688,0
464.74,21698.67,536,0,1,0,0,0,0,0,0,0,1,0,1688,1
1579.1,22456.31,207,0,0,1,0,0,0,0,0,1,0,0,1906,0
1225.85,10831.61,335,1,0,0,0,0,0,0,0,1,0,0,1906,2
1634.89,34258.16,677,0,0,1,0,0,0,0,1,0,0,0,1873,1
1896.41,22037.59,339,0,0,0,1,0,0,0,1,0,0,0,1873,4
519.35,24352.44,400,0,1,0,0,0,0,0,0,0,1,0,1873,2
1492.16,6749.35,54,0,0,1,0,0,0,0,1,0,0,0,1940,1
776.24,7068.39,658,0,0,0,0,1,0,0,0,0,0,1,1940,2
408.8,36717.95,37,0,0,0,0,1,0,0,0,1,0,0,1906,2
637.17,40358.93,569,0,1,0,0,0,0,1,0,0,0,0,1688,2
1553.75,40002.45,397,1,0,0,0,0,0,0,0,0,0,1,1873,2
229.33,36679.16,125,0,1,0,0,0,0,1,0,0,0,0,1964,1
1379.35,35292.31,349,1,0,0,0,0,0,1,0,0,0,0,1873,4
1439.8,29193.14,244,0,1,0,0,0,0,0,0,0,0,1,1873,2
1892.41,48363.58,656,0,1,0,0,0,0,0,0,0,1,0,1964,1
1527.37,26146.01,703,0,0,1,0,0,0,0,0,1,0,0,1906,1
1479.63,24635.9,611,0,0,0,1,0,0,0,1,0,0,0,1964,4
484.56,44006.61,167,0,0,0,1,0,0,0,0,1,0,0,1906,4
1507.65,32258.5,173,0,0,0,0,0,1,0,1,0,0,0,1964,3
1078.38,108.01,348,0,1,0,0,0,0,0,1,0,0,0,1688,1
354.87,23511.76,476,0,0,1,0,0,0,0,0,0,1,0,1964,4
301.54,14253.22,272,0,0,0,0,1,0,0,0,0,0,1,1906,3
1943.3,28933.19,97,0,0,0,1,0,0,1,0,0,0,0,1940,2
1645.27,5006.89,518,0,0,0,1,0,0,0,1,0,0,0,1873,2
1960.6,46082.1,331,0,1,0,0,0,0,0,0,0,1,0,1940,4
1656.97,17727.58,285,0,0,0,0,1,0,0,0,0,0,1,1873,3
485.73,8401.04,230,0,1,0,0,0,0,0,1,0,0,0,1906,3
521.85,11322.03,259,0,0,1,0,0,0,0,0,0,1,0,1940,1
1432.77,4426.03,74,0,0,0,1,0,0,0,0,1,0,0,1906,2
1670.7,7515.8,300,0,0,1,0,0,0,0,1,0,0,0,1906,4
1931.12,20362.99,549,0,0,0,0,1,0,0,0,1,0,0,1964,3
187.66,31526.2,452,0,0,0,1,0,0,0,0,0,1,0,1873,3
417.14,43109.04,19,0,0,0,0,0,1,1,0,0,0,0,1940,4
812.51,26917.86,68,0,0,0,1,0,0,0,0,1,0,0,1906,1
1526.63,28406.88,274,0,0,1,0,0,0,0,0,1,0,0,1964,0
487.42,20591.22,4,0,0,1,0,0,0,0,0,0,0,1,1940,1
1056.14,47224.6,560,0,0,1,0,0,0,0,1,0,0,0,1688,4
1087.63,43230.14,548,0,0,0,0,0,1,0,1,0,0,0,1906,0
583.01,27806.5,545,0,1,0,0,0,0,1,0,0,0,0,1688,4
1891.39,27522.73,361,0,0,1,0,0,0,0,0,0,1,0,1906,1
728.65,14139.36,207,1,0,0,0,0,0,0,0,1,0,0,1873,0
464.22,27970.31,725,0,0,0,0,1,0,0,0,0,1,0,1940,3
1470.69,39623.84,399,0,1,0,0,0,0,0,0,0,1,0,1873,1
996.96,8923.01,493,0,0,0,1,0,0,0,0,0,1,0,1940,0
371.09,5626.34,213,0,1,0,0,0,0,0,0,1,0,0,1906,0
433.67,8423.33,357,1,0,0,0,0,0,0,0,0,1,0,1964,4
894.31,1249.64,183,0,0,0,0,0,1,0,1,0,0,0,1688,3
952.1,41913.99,605,0,1,0,0,0,0,0,0,0,1,0,1964,1
925.95,1151.97,424,0,0,1,0,0,0,0,0,0,1,0,1906,2
1040.51,2628.42,19,0,1,0,0,0,0,0,0,0,0,1,1940,3
1243.65,38198.8,398,1,0,0,0,0,0,1,0,0,0,0,1906,1
802.63,42812.25,72,1,0,0,0,0,0,0,1,0,0,0,1906,4
747.05,893.0,57,0,0,0,1,0,0,0,1,0,0,0,1688,1
180.97,44521.59,376,1,0,0,0,0,0,1,0,0,0,0,1940,3
1202.34,26162.8,635,0,0,0,1,0,0,0,1,0,0,0,1906,2
1885.9,46545.06,319,0,0,0,1,0,0,1,0,0,0,0,1940,3
1892.09,23747.57,382,0,0,1,0,0,0,0,1,0,0,0,1940,2
119.6,21630.77,500,0,0,0,1,0,0,0,0,0,0,1,1688,1
760.19,1337.95,125,0,0,0,0,0,1,1,0,0,0,0,1964,0
270.14,7656.03,166,0,0,0,0,1,0,0,1,0,0,0,1964,3
718.42,26105.06,360,0,0,0,1,0,0,0,1,0,0,0,1688,0
188.28,18327.94,556,0,0,0,0,1,0,0,1,0,0,0,1964,4
1338.96,39844.65,418,0,0,1,0,0,0,0,1,0,0,0,1688,4
448.13,18619.22,285,0,1,0,0,0,0,0,1,0,0,0,1964,3
1234.43,46346.1,679,0,0,1,0,0,0,0,0,0,1,0,1940,1
1815.73,31443.67,127,0,0,0,1,0,0,0,0,0,1,0,1688,2
1897.1,1284.05,0,1,0,0,0,0,0,0,0,0,1,0,1906,4
1685.86,15620.93,585,0,0,0,1,0,0,0,0,1,0,0,1688,0
484.44,48705.75,367,0,0,0,1,0,0,0,1,0,0,0,1906,4
1778.98,49773.26,368,0,0,0,0,1,0,0,0,1,0,0,1964,0
597.84,2295.76,121,0,0,0,0,0,1,0,0,0,1,0,1688,1
717.16,9369.39,335,1,0,0,0,0,0,0,0,0,1,0,1964,2
388.0,49543.87,402,0,1,0,0,0,0,0,0,0,0,1,1964,3
533.02,19642.97,444,0,1,0,0,0,0,0,1,0,0,0,1906,2
1472.83,18635.48,654,0,0,0,1,0,0,0,0,1,0,0,1688,3
1453.48,28678.88,502,0,0,0,0,1,0,0,0,0,1,0,1873,2
1742.58,45172.16,640,0,0,0,1,0,0,0,0,0,0,1,1873,1
1175.25,12482.55,299,0,0,0,1,0,0,0,1,0,0,0,1940,3
30.75,5242.56,656,0,0,0,0,1,0,0,1,0,0,0,1688,0
1039.18,46311.38,63,1,0,0,0,0,0,0,0,0,0,1,1906,2
1843.58,39180.54,416,0,0,0,0,0,1,0,0,1,0,0,1964,4
765.54,12784.14,613,0,0,0,1,0,0,0,0,0,0,1,1964,0
826.27,1228.77,546,0,0,0,0,1,0,0,0,0,0,1,1964,0
1438.11,3940.57,451,0,0,0,0,1,0,0,0,0,0,1,1906,1
404.73,3677.63,103,0,0,1,0,0,0,1,0,0,0,0,1964,0
1009.75,22710.96,142,0,0,1,0,0,0,1,0,0,0,0,1964,3
1688.08,10800.88,358,0,0,0,0,1,0,0,0,0,1,0,1873,4
190.01,46973.13,588,0,1,0,0,0,0,0,0,0,1,0,1964,3
286.0,9670.93,392,0,0,0,0,1,0,1,0,0,0,0,1964,0
1076.67,25981.05,231,0,1,0,0,0,0,1,0,0,0,0,1964,0
557.87,3480.39,647,0,0,0,1,0,0,0,1,0,0,0,1906,3
481.85,35731.46,701,0,0,0,0,0,1,0,0,0,1,0,1906,4
1960.12,42420.39,684,0,0,1,0,0,0,0,1,0,0,0,1688,3
1730.29,43179.98,563,0,0,1,0,0,0,0,0,1,0,0,1964,3
1840.57,8386.03,59,0,1,0,0,0,0,0,0,0,0,1,1964,0
187.03,41574.92,249,0,0,0,1,0,0,0,1,0,0,0,1964,1
1660.95,41691.14,342,0,0,0,1,0,0,0,1,0,0,0,1906,1
1897.56,45651.35,327,0,0,1,0,0,0,0,1,0,0,0,1873,0
1331.59,31855.83,152,0,1,0,0,0,0,0,1,0,0,0,1873,0
1937.32,43521.52,354,0,0,0,0,0,1,0,0,1,0,0,1964,0
1101.23,3067.32,310,0,0,0,1,0,0,1,0,0,0,0,1940,4
1574.98,35010.49,600,0,0,0,0,1,0,0,0,0,1,0,1906,3
1312.02,26635.45,346,0,0,0,0,0,1,1,0,0,0,0,1940,0
1126.73,17107.18,477,0,0,0,0,1,0,0,0,0,0,1,1688,2
1649.15,10116.81,650,0,0,0,0,1,0,0,1,0,0,0,1688,2
1424.78,5263.01,635,0,0,0,0,0,1,0,0,0,0,1,1873,3
1487.0,22496.39,728,0,0,0,1,0,0,0,0,0,0,1,1906,2
521.38,10132.59,684,0,0,0,1,0,0,0,0,1,0,0,1964,4
1457.23,20802.99,183,0,0,1,0,0,0,0,0,1,0,0,1964,2
1427.39,19171.28,116,0,0,0,0,0,1,1,0,0,0,0,1940,3
1809.84,30308.42,324,0,0,0,0,0,1,1,0,0,0,0,1906,0
681.48,43573.95,722,0,0,1,0,0,0,0,0,0,1,0,1688,4
1324.18,23754.3,721,1,0,0,0,0,0,0,0,0,1,0,1940,0
108.08,46132.31,352,1,0,0,0,0,0,0,0,1,0,0,1964,3
582.52,45677.93,413,0,0,0,1,0,0,0,0,0,1,0,1906,3
1491.84,1251.06,492,0,1,0,0,0,0,0,0,1,0,0,1873,2
126.36,36721.66,371,1,0,0,0,0,0,0,1,0,0,0,1688,3
636.65,34318.82,697,1,0,0,0,0,0,0,1,0,0,0,1964,1
140.63,44779.61,591,0,0,0,1,0,0,0,0,0,1,0,1688,0
496.51,47199.56,140,0,0,0,0,1,0,0,0,0,1,0,1940,1
317.13,33868.89,586,0,1,0,0,0,0,0,0,0,1,0,1940,1
1063.94,33776.68,479,0,1,0,0,0,0,0,0,0,0,1,1940,0
1629.17,13146.31,194,0,0,1,0,0,0,1,0,0,0,0,1688,0
1092.6,32110.42,657,0,0,0,0,1,0,0,0,1,0,0,1906,4
196.86,15849.71,410,0,0,1,0,0,0,0,0,1,0,0,1906,0
1180.22,32684.96,142,0,0,0,0,0,1,0,0,0,1,0,1873,2
531.65,11602.72,14,1,0,0,0,0,0,0,1,0,0,0,1906,3
886.2,37340.1,603,1,0,0,0,0,0,0,0,0,0,1,1906,3
1127.03,3825.33,227,0,1,0,0,0,0,0,0,1,0,0,1688,2
1176.33,14690.97,396,0,0,0,0,0,1,0,0,0,1,0,1906,1
1605.08,41870.88,220,0,1,0,0,0,0,0,0,0,0,1,1688,3
1294.1,13317.93,728,1,0,0,0,0,0,0,0,1,0,0,1906,2
1334.89,28458.65,113,0,1,0,0,0,0,0,1,0,0,0,1940,4
515.32,1505.14,51,0,1,0,0,0,0,0,0,0,0,1,1688,0
1343.33,38107.02,724,0,0,1,0,0,0,1,0,0,0,0,1964,2
503.85,32387.7,137,0,0,0,1,0,0,0,0,0,1,0,1906,4
1749.54,27396.83,341,0,1,0,0,0,0,0,1,0,0,0,1873,3
1478.21,29567.03,308,1,0,0,0,0,0,1,0,0,0,0,1906,3
735.88,9265.29,620,0,0,0,1,0,0,0,0,1,0,0,1688,0
620.45,7887.11,57,0,0,1,0,0,0,0,0,0,1,0,1906,4
41.67,28323.89,259,0,0,0,0,0,1,0,0,1,0,0,1873,4
700.68,19806.14,197,0,1,0,0,0,0,0,0,1,0,0,1873,3
1227.21,22515.98,517,0,0,0,0,0,1,0,1,0,0,0,1940,0
802.47,291.04,138,0,0,1,0,0,0,0,0,1,0,0,1964,3
230.63,12188.81,218,0,0,0,0,0,1,0,0,0,1,0,1688,2
1076.21,10931.62,519,0,0,0,1,0,0,1,0,0,0,0,1873,4
1942.15,23904.97,462,0,0,0,1,0,0,0,0,1,0,0,1964,4
1792.17,4568.47,128,0,0,1,0,0,0,0,0,1,0,0,1906,2
1666.75,28305.7,144,0,0,1,0,0,0,0,0,0,1,0,1906,0
1579.39,35146.81,121,0,0,0,1,0,0,1,0,0,0,0,1873,4
720.55,38060.71,516,0,0,0,0,1,0,0,1,0,0,0,1873,3
267.98,48445.45,506,0,0,1,0,0,0,0,1,0,0,0,1873,2
696.08,17150.59,59,0,0,0,0,0,1,0,0,0,0,1,1940,3
1036.45,26950.25,387,0,0,0,1,0,0,0,1,0,0,0,1873,4
1688.63,17909.56,256,0,0,1,0,0,0,0,0,1,0,0,1688,4
1895.31,47679.9,68,0,0,0,1,0,0,0,0,0,0,1,1940,1
814.69,23157.15,536,1,0,0,0,0,0,1,0,0,0,0,1873,1
510.07,8910.92,277,0,0,0,0,1,0,0,0,0,0,1,1940,4
1853.5,34370.43,6,0,0,1,0,0,0,0,1,0,0,0,1688,2
1955.62,9723.12,43,0,0,0,1,0,0,0,0,1,0,0,1906,3
335.64,19089.29,192,0,0,1,0,0,0,0,0,0,0,1,1873,3
912.08,31068.02,323,0,0,0,1,0,0,0,0,0,0,1,1906,1
148.34,4439.66,412,0,0,0,0,1,0,0,0,0,1,0,1688,1
69.83,12932.45,118,0,0,0,0,1,0,0,0,1,0,0,1906,4
1962.58,2849.12,217,0,0,0,1,0,0,0,0,0,0,1,1688,0
912.14,4652.46,290,0,0,0,0,1,0,0,1,0,0,0,1940,1
1591.15,3299.8,190,0,0,0,0,0,1,1,0,0,0,0,1964,0
98.56,24380.39,542,0,1,0,0,0,0,0,1,0,0,0,1873,1
401.48,37415.11,219,0,0,0,0,0,1,0,0,1,0,0,1688,4
1561.63,49080.14,676,1,0,0,0,0,0,0,0,1,0,0,1873,4
313.78,26139.59,619,0,0,0,0,0,1,0,0,0,1,0,1906,2
1864.2,39125.35,640,0,0,0,0,0,1,0,0,0,1,0,1906,3
1216.66,20507.48,162,0,0,0,1,0,0,0,0,0,0,1,1688,4
632.18,12691.46,102,0,0,0,1,0,0,0,0,1,0,0,1906,1
361.01,24043.99,598,0,0,0,0,1,0,0,0,1,0,0,1906,3
278.78,20701.18,679,0,0,0,0,1,0,0,0,1,0,0,1873,1
862.47,23982.4,230,0,0,1,0,0,0,0,0,0,1,0,1688,1
1360.44,305.07,587,0,0,0,0,1,0,1,0,0,0,0,1873,2
642.24,14278.48,639,0,0,0,0,0,1,0,0,0,1,0,1906,3
241.17,29703.36,726,0,0,1,0,0,0,1,0,0,0,0,1873,0
1271.26,26751.86,597,0,0,0,1,0,0,1,0,0,0,0,1906,1
1031.42,30675.72,529,0,0,1,0,0,0,0,1,0,0,0,1964,1
1428.1,4788.16,601,0,0,0,1,0,0,0,0,0,0,1,1688,3
1156.94,11551.74,365,0,0,1,0,0,0,0,1,0,0,0,1940,3
995.88,49779.11,332,0,1,0,0,0,0,0,0,0,1,0,1964,1
1078.32,37668.15,404,0,0,0,0,1,0,0,1,0,0,0,1688,0
1401.24,44720.19,96,0,0,1,0,0,0,0,1,0,0,0,1940,4
556.67,44278.08,73,0,0,0,0,1,0,1,0,0,0,0,1964,2
1240.61,4417.97,466,0,0,0,1,0,0,0,1,0,0,0,1906,0
1994.64,43110.43,679,0,1,0,0,0,0,0,0,0,0,1,1873,4
867.55,3195.7,194,0,0,0,1,0,0,0,0,0,0,1,1873,2
581.9,49624.73,67,0,0,0,0,0,1,0,0,1,0,0,1873,2
143.22,2008.35,646,0,0,1,0,0,0,0,0,0,0,1,1688,0
1509.19,2062.76,662,0,0,1,0,0,0,0,0,0,0,1,1873,2
792.14,3142.66,81,0,0,0,0,0,1,0,1,0,0,0,1688,2
431.98,5212.64,220,0,0,0,1,0,0,0,0,0,0,1,1964,3
3.41,9337.53,70,0,0,0,1,0,0,0,0,0,0,1,1940,0
1631.0,9732.97,496,0,0,0,1,0,0,0,0,0,0,1,1688,4
655.36,6461.47,652,0,0,1,0,0,0,0,0,1,0,0,1940,1
1122.78,22925.76,642,0,0,0,0,1,0,0,0,0,0,1,1873,0
573.02,12404.59,423,0,0,0,0,1,0,0,1,0,0,0,1964,1
997.48,3802.92,95,0,0,0,0,1,0,0,0,1,0,0,1873,1
435.63,14833.93,726,0,1,0,0,0,0,1,0,0,0,0,1688,2
1328.6,8413.63,188,0,0,1,0,0,0,0,0,1,0,0,1873,0
1159.26,48560.26,317,1,0,0,0,0,0,0,0,0,0,1,1906,1
1525.34,21093.11,683,0,0,1,0,0,0,1,0,0,0,0,1906,4
1803.35,14157.91,670,0,1,0,0,0,0,1,0,0,0,0,1688,2
984.2,3927.3,466,0,0,0,1,0,0,0,0,0,1,0,1688,2
557.67,24226.19,681,0,0,0,1,0,0,0,1,0,0,0,1873,2
1563.36,12849.58,730,0,0,0,0,0,1,1,0,0,0,0,1964,4
1627.83,19918.5,440,0,0,0,0,0,1,0,1,0,0,0,1906,4
1647.15,39438.99,201,0,0,1,0,0,0,0,0,0,0,1,1906,4
1541.07,33295.72,495,0,1,0,0,0,0,1,0,0,0,0,1873,1
126.05,7682.29,569,0,0,0,1,0,0,1,0,0,0,0,1906,1
477.43,3720.1,473,0,0,0,0,0,1,0,1,0,0,0,1873,3
936.86,32359.86,29,0,0,0,1,0,0,0,0,0,0,1,1873,2
123.63,30568.9,104,1,0,0,0,0,0,0,1,0,0,0,1940,2
668.32,9851.7,566,0,0,0,1,0,0,0,1,0,0,0,1964,3
1177.88,14471.08,360,0,0,0,0,0,1,0,0,1,0,0,1940,4
131.96,33744.38,620,0,0,0,0,1,0,0,0,0,1,0,1906,2
1637.53,11639.52,590,0,0,0,0,0,1,0,1,0,0,0,1940,4
1355.7,11332.34,518,1,0,0,0,0,0,0,0,0,0,1,1688,3
